Index,Identifier,Order,Longitude,Latitude
2,chiayi_city,1,120.40843963623047,23.506542834950046
2,chiayi_city,2,120.4075813293457,23.50323705794504
2,chiayi_city,3,120.40826797485352,23.498986651343223
2,chiayi_city,4,120.40964126586914,23.498514375479786
2,chiayi_city,5,120.41221618652344,23.49945892551408
2,chiayi_city,6,120.41393280029297,23.502764797315724
2,chiayi_city,7,120.41925430297852,23.505598335698895
2,chiayi_city,8,120.42303085327148,23.50622800261875
2,chiayi_city,9,120.42509078979492,23.50622800261875
2,chiayi_city,10,120.42646408081055,23.508746640200243
2,chiayi_city,11,120.42800903320312,23.50953370456815
2,chiayi_city,12,120.4324722290039,23.508589226762282
2,chiayi_city,13,120.43401718139648,23.51000594093136
2,chiayi_city,14,120.43230056762695,23.513783770880245
2,chiayi_city,15,120.43384552001953,23.51488561753448
2,chiayi_city,16,120.43367385864258,23.516931879716857
2,chiayi_city,17,120.43521881103516,23.51708928318293
2,chiayi_city,18,120.4376220703125,23.515043023446736
2,chiayi_city,19,120.43830871582031,23.51315414008125
2,chiayi_city,20,120.4401969909668,23.511737459776796
2,chiayi_city,21,120.44208526611328,23.512839323552846
2,chiayi_city,22,120.44105529785156,23.51708928318293
2,chiayi_city,23,120.44174194335938,23.518348504137123
2,chiayi_city,24,120.44380187988281,23.517404089550542
2,chiayi_city,25,120.44620513916016,23.518191102176473
2,chiayi_city,26,120.44946670532227,23.517404089550542
2,chiayi_city,27,120.45341491699219,23.51598745496883
2,chiayi_city,28,120.4566764831543,23.515830050185553
2,chiayi_city,29,120.45753479003906,23.513311548063225
2,chiayi_city,30,120.45598983764648,23.512839323552846
2,chiayi_city,31,120.45787811279297,23.508431813136212
2,chiayi_city,32,120.46062469482422,23.50717249735527
2,chiayi_city,33,120.4625129699707,23.502135113843437
2,chiayi_city,34,120.46302795410156,23.50040346877795
2,chiayi_city,35,120.46577453613281,23.499144076254908
2,chiayi_city,36,120.46834945678711,23.499301500978515
2,chiayi_city,37,120.47006607055664,23.500246045370808
2,chiayi_city,38,120.4709243774414,23.50386673615084
2,chiayi_city,39,120.47281265258789,23.5051260835339
2,chiayi_city,40,120.4734992980957,23.506700250833525
2,chiayi_city,41,120.47538757324219,23.506542834950046
2,chiayi_city,42,120.47830581665039,23.504653829675984
2,chiayi_city,43,120.48088073730469,23.504338992830224
2,chiayi_city,44,120.48328399658203,23.5051260835339
2,chiayi_city,45,120.48431396484375,23.50323705794504
2,chiayi_city,46,120.48465728759766,23.499931197992325
2,chiayi_city,47,120.48345565795898,23.496310399071604
2,chiayi_city,48,120.48551559448242,23.494421247100487
2,chiayi_city,49,120.48809051513672,23.49174490212425
2,chiayi_city,50,120.49238204956055,23.49127260031124
2,chiayi_city,51,120.49478530883789,23.490013120537224
2,chiayi_city,52,120.4983901977539,23.49080029680608
2,chiayi_city,53,120.50148010253906,23.490013120537224
2,chiayi_city,54,120.50079345703125,23.488596191408806
2,chiayi_city,55,120.50251007080078,23.485604846574866
2,chiayi_city,56,120.50371170043945,23.485762287468557
2,chiayi_city,57,120.50302505493164,23.483558097850985
2,chiayi_city,58,120.50165176391602,23.481511317360248
2,chiayi_city,59,120.50302505493164,23.480881532357067
2,chiayi_city,60,120.50457000732422,23.481038978889796
2,chiayi_city,61,120.5035400390625,23.47914960809241
2,chiayi_city,62,120.50491333007812,23.4789921593043
2,chiayi_city,63,120.50954818725586,23.47411115365901
2,chiayi_city,64,120.50577163696289,23.469859808057937
2,chiayi_city,65,120.49993515014648,23.46497846457093
2,chiayi_city,66,120.50113677978516,23.461041765742365
2,chiayi_city,67,120.49736022949219,23.457419899136717
2,chiayi_city,68,120.49701690673828,23.454427847439106
2,chiayi_city,69,120.49478530883789,23.452853056157604
2,chiayi_city,70,120.49015045166016,23.452380615111377
2,chiayi_city,71,120.48225402832031,23.457419899136717
2,chiayi_city,72,120.48070907592773,23.459781997322743
2,chiayi_city,73,120.4764175415039,23.462144053248394
2,chiayi_city,74,120.46869277954102,23.461671645444245
2,chiayi_city,75,120.46491622924805,23.45836474348216
2,chiayi_city,76,120.46457290649414,23.45600261994149
2,chiayi_city,77,120.46285629272461,23.45521523603774
2,chiayi_city,78,120.46079635620117,23.45521523603774
2,chiayi_city,79,120.45804977416992,23.45316801591618
2,chiayi_city,80,120.45427322387695,23.44986090098982
2,chiayi_city,81,120.45427322387695,23.447183652068222
2,chiayi_city,82,120.45341491699219,23.44545128561744
2,chiayi_city,83,120.45049667358398,23.443246422735577
2,chiayi_city,84,120.44740676879883,23.4435614054
2,chiayi_city,85,120.44414520263672,23.442301470236988
2,chiayi_city,86,120.44105529785156,23.440096554793648
2,chiayi_city,87,120.43882369995117,23.440096554793648
2,chiayi_city,88,120.43573379516602,23.443718896450633
2,chiayi_city,89,120.43830871582031,23.445608774415312
2,chiayi_city,90,120.43745040893555,23.446868678039575
2,chiayi_city,91,120.43453216552734,23.450333351049103
2,chiayi_city,92,120.43006896972656,23.450648316816473
2,chiayi_city,93,120.42903900146484,23.460884295347316
2,chiayi_city,94,120.42577743530273,23.460726824764432
2,chiayi_city,95,120.42200088500977,23.461514175800527
2,chiayi_city,96,120.41513442993164,23.460254411888805
2,chiayi_city,97,120.41204452514648,23.4643486006479
2,chiayi_city,98,120.40620803833008,23.463718733719247
2,chiayi_city,99,120.39487838745117,23.462773927690844
2,chiayi_city,100,120.39384841918945,23.466710574860958
2,chiayi_city,101,120.39693832397461,23.469229967430635
2,chiayi_city,102,120.399169921875,23.471906769335003
2,chiayi_city,103,120.39848327636719,23.478677261164286
2,chiayi_city,104,120.39676666259766,23.481511317360248
2,chiayi_city,105,120.39453506469727,23.481353871391384
2,chiayi_city,106,120.39299011230469,23.48387298433775
2,chiayi_city,107,120.39436340332031,23.490642861928343
2,chiayi_city,108,120.39007186889648,23.49190233568587
2,chiayi_city,109,120.38869857788086,23.49725496490269
2,chiayi_city,110,120.39007186889648,23.49819952396387
2,chiayi_city,111,120.39007186889648,23.50008862177561
2,chiayi_city,112,120.3936767578125,23.501190582992518
2,chiayi_city,113,120.39865493774414,23.49961634986156
2,chiayi_city,114,120.40019989013672,23.498986651343223
2,chiayi_city,115,120.40122985839844,23.501977692505154
2,chiayi_city,116,120.40363311767578,23.503709316881537
2,chiayi_city,117,120.40603637695312,23.503709316881537
