Identifier,Order,Longitude,Latitude
taitung,85,121.35223388671875,23.22115498184656
taitung,86,121.36184692382812,23.25648743787913
taitung,87,121.376953125,23.270365484942957
taitung,88,121.37969970703125,23.306946133072103
taitung,89,121.409912109375,23.343516722352845
taitung,90,121.42227172851562,23.358646434828184
taitung,91,121.40579223632812,23.366210644147383
taitung,92,121.40167236328125,23.386379759533256
taitung,93,121.42501831054688,23.424188574886724
taitung,94,121.44012451171875,23.434269101173967
taitung,95,121.4483642578125,23.44434885877588
taitung,96,121.46896362304688,23.440569039771567
taitung,97,121.48269653320312,23.431749041656527
taitung,98,121.49368286132812,23.433009077420344
taitung,99,121.47994995117188,23.407806080861413
taitung,100,121.47445678710938,23.375035009742795
taitung,101,121.46621704101562,23.343516722352845
taitung,102,121.46072387695312,23.31072976415014
taitung,103,121.44561767578125,23.31072976415014
taitung,104,121.4263916015625,23.27667321034819
taitung,105,121.4208984375,23.252702265171013
taitung,106,121.41677856445312,23.214844630431394
taitung,107,121.40029907226562,23.2060096376488
taitung,108,121.39892578125,23.180763583129448
taitung,109,121.40579223632812,23.165613663312595
taitung,110,121.39892578125,23.137834358595168
taitung,111,121.409912109375,23.1226795839242
taitung,112,121.40304565429688,23.111312379493476
taitung,113,121.3934326171875,23.115101554603044
taitung,114,121.38381958007812,23.09489138501664
taitung,115,121.365966796875,23.093628148445276
taitung,116,121.3330078125,23.01781223904758
taitung,117,121.30142211914062,22.955864273707803
taitung,118,121.27944946289062,22.9482768568809
taitung,119,121.26708984375,22.90147838929986
taitung,120,121.23550415039062,22.86605259393196
taitung,121,121.22039794921875,22.864787216003133
taitung,122,121.20391845703125,22.85972558644609
taitung,123,121.190185546875,22.839477183318873
taitung,124,121.19430541992188,22.815428289744784
taitung,125,121.19979858398438,22.793907258498933
taitung,126,121.17645263671875,22.764785161774064
taitung,127,121.16134643554688,22.74578914242589
taitung,128,121.12564086914062,22.716656784346622
taitung,129,121.08169555664062,22.696387137508815
taitung,130,121.0528564453125,22.67484735118852
taitung,131,121.03225708007812,22.66344256487627
taitung,132,121.014404296875,22.61908160971607
taitung,133,121.0089111328125,22.59372606392931
taitung,134,120.99929809570312,22.582314544433032
taitung,135,120.98419189453125,22.567097714644586
taitung,136,120.9649658203125,22.511288307975722
taitung,137,120.94161987304688,22.43387890178297
taitung,138,120.91827392578125,22.38563480185718
taitung,139,120.90728759765625,22.35261603551215
taitung,140,120.89767456054688,22.336103716894897
taitung,141,120.88943481445312,22.29672029880995
