Identifier,Order,Longitude,Latitude
nantou,1,120.64224243164062,24.007580694723107
nantou,2,120.67245483398438,24.010089649966215
nantou,3,120.69717407226562,24.00632619875113
nantou,4,120.73013305664062,24.011344109236358
nantou,5,120.74661254882812,24.000053535406128
nantou,6,120.772705078125,24.010089649966215
nantou,7,120.8111572265625,24.0677821059493
nantou,8,120.82901000976562,24.072797616268506
nantou,9,120.83587646484375,24.12294192691311
nantou,10,120.85235595703125,24.127955278046894
nantou,11,120.86196899414062,24.116674961751293
nantou,12,120.87570190429688,24.114168089756113
nantou,13,120.87982177734375,24.09912582687487
nantou,14,120.87982177734375,24.08658925822803
nantou,15,120.89630126953125,24.10664717920179
nantou,16,120.8935546875,24.11792837933617
nantou,17,120.91690063476562,24.107900694975633
nantou,18,120.95672607421875,24.127955278046894
nantou,19,120.98968505859375,24.116674961751293
nantou,20,121.01852416992188,24.15928427005673
nantou,21,121.0528564453125,24.15928427005673
nantou,22,121.09542846679688,24.18559468681565
nantou,23,121.10092163085938,24.196868919249656
nantou,24,121.1407470703125,24.196868919249656
nantou,25,121.14761352539062,24.211899678553245
nantou,26,121.16134643554688,24.211899678553245
nantou,27,121.168212890625,24.22567631717543
nantou,28,121.18331909179688,24.21315216181408
nantou,29,121.19705200195312,24.223171584623266
nantou,30,121.20941162109375,24.223171584623266
nantou,31,121.21902465820312,24.22943332362559
nantou,32,121.23687744140625,24.223171584623266
nantou,33,121.256103515625,24.24571240363559
nantou,34,121.26708984375,24.24446024064571
nantou,35,121.28219604492188,24.231937933001397
nantou,36,121.30279541015625,24.23444249309998
nantou,37,121.33438110351562,24.230685634472902
nantou,38,121.3494873046875,24.214404632762744
nantou,39,121.34536743164062,24.198121550218996
nantou,40,121.322021484375,24.196868919249656
nantou,41,121.30828857421875,24.181836387890975
nantou,42,121.28494262695312,24.17431945794909
nantou,43,121.28768920898438,24.139234599693726
nantou,44,121.29867553710938,24.12670195868167
nantou,45,121.31927490234375,24.116674961751293
nantou,46,121.33026123046875,24.111661168663584
nantou,47,121.31927490234375,24.092857695878717
nantou,48,121.32476806640625,24.08282804846844
nantou,49,121.29318237304688,24.05900449103118
nantou,50,121.27944946289062,24.050226275705995
nantou,51,121.2835693359375,24.033922283462488
nantou,52,121.25885009765625,23.987507291483613
nantou,53,121.2725830078125,23.97245018502057
nantou,54,121.27670288085938,23.954881336840703
nantou,55,121.2725830078125,23.905926927314724
nantou,56,121.25747680664062,23.89964937898632
nantou,57,121.26708984375,23.89086029928037
nantou,58,121.26571655273438,23.87076873182048
nantou,59,121.25335693359375,23.872024546162944
nantou,60,121.22589111328125,23.796654142306398
nantou,61,121.2286376953125,23.787858076846504
nantou,62,121.20529174804688,23.77403448561296
nantou,63,121.21078491210938,23.753924821039778
nantou,64,121.234130859375,23.75141089448803
nantou,65,121.23138427734375,23.731297735029496
nantou,66,121.24099731445312,23.713696173823276
nantou,67,121.23550415039062,23.67848592626077
nantou,68,121.22589111328125,23.63194354319966
nantou,69,121.2066650390625,23.592935831760375
nantou,70,121.19430541992188,23.603003449227156
nantou,71,121.17919921875,23.58286744163168
nantou,72,121.15447998046875,23.587901733263042
nantou,73,121.15310668945312,23.57153957947779
nantou,74,121.16134643554688,23.560210740100597
nantou,75,121.146240234375,23.552657637791064
nantou,76,121.14898681640625,23.524959216543504
nantou,77,121.12701416015625,23.517404089550542
nantou,78,121.07070922851562,23.518663307493846
nantou,79,121.0528564453125,23.49347666096087
nantou,80,121.04049682617188,23.472064226579505
nantou,81,121.058349609375,23.464506066910445
nantou,82,121.05148315429688,23.450648316816473
nantou,83,121.01577758789062,23.43552911291689
nantou,84,121.0089111328125,23.44938844924065
nantou,85,121.01303100585938,23.460726824764432
nantou,86,120.9979248046875,23.475843144075885
nantou,87,120.94161987304688,23.46324633155036
nantou,88,120.8990478515625,23.47836236227251
nantou,89,120.87570190429688,23.467025501562375
nantou,90,120.8331298828125,23.47836236227251
nantou,91,120.82351684570312,23.51488561753448
nantou,92,120.80978393554688,23.54510410142579
nantou,93,120.82489013671875,23.589160275994917
nantou,94,120.816650390625,23.605520232835943
nantou,95,120.8001708984375,23.595452808573945
nantou,96,120.76583862304688,23.608036968133725
nantou,97,120.75210571289062,23.611811980488632
nantou,98,120.72738647460938,23.61055365511656
nantou,99,120.728759765625,23.621878148536513
nantou,100,120.7122802734375,23.63068541116984
nantou,101,120.70816040039062,23.618103426136084
nantou,102,120.6903076171875,23.62061991981985
nantou,103,120.68206787109375,23.61055365511656
nantou,104,120.65322875976562,23.609295317664763
nantou,105,120.64910888671875,23.62691094255687
nantou,106,120.63400268554688,23.621878148536513
nantou,107,120.62713623046875,23.63320166314143
nantou,108,120.64773559570312,23.68225890695704
nantou,109,120.64224243164062,23.733812049776937
nantou,110,120.65597534179688,23.733812049776937
nantou,111,120.65185546875,23.76020942503921
nantou,112,120.64224243164062,23.785344805941214
nantou,113,120.68344116210938,23.80293668165381
nantou,114,120.67657470703125,23.81675719853571
nantou,115,120.65597534179688,23.814244486704236
nantou,116,120.63949584960938,23.81675719853571
nantou,117,120.63674926757812,23.831832447960156
nantou,118,120.61614990234375,23.840625534492908
nantou,119,120.62713623046875,23.85569800975124
nantou,120,120.61958312988281,23.869512905297253
nantou,121,120.6243896484375,23.868884987468014
nantou,122,120.63056945800781,23.88960466770733
nantou,123,120.63331604003906,23.893999324887197
nantou,124,120.63262939453125,23.914087284369796
nantou,125,120.63606262207031,23.924757742909478
nantou,126,120.62919616699219,23.931034071442543
nantou,127,120.6353759765625,23.9373100948755
