Index,Identifier,Order,Longitude,Latitude
15,tainan,74,120.64155578613281,23.182025999040075
15,tainan,75,120.63606262207031,23.17445132492622
15,tainan,76,120.62919616699219,23.173820082731126
15,tainan,77,120.62576293945312,23.166244944203537
15,tainan,78,120.61683654785156,23.161825915469628
15,tainan,79,120.61065673828125,23.152987420582075
15,tainan,80,120.58799743652344,23.123942547207314
15,tainan,81,120.58799743652344,23.11573307338931
15,tainan,82,120.57357788085938,23.0942597682155
15,tainan,83,120.56259155273438,23.07530988384078
15,tainan,84,120.5364990234375,23.057620915693953
15,tainan,85,120.52070617675781,23.046248208393926
15,tainan,86,120.49736022949219,23.021604048244292
15,tainan,87,120.48294067382812,23.015916294468553
15,tainan,88,120.47950744628906,23.002643936267962
15,tainan,89,120.45890808105469,23.002643936267962
15,tainan,90,120.46234130859375,22.988106046236332
15,tainan,91,120.4541015625,22.991266590272033
15,tainan,92,120.45478820800781,22.98052043879808
15,tainan,93,120.44929504394531,22.97546313054595
15,tainan,94,120.44448852539062,22.977991808331986
15,tainan,95,120.44036865234375,22.972302216775894
15,tainan,96,120.43350219726562,22.955232005224783
15,tainan,97,120.42594909667969,22.93689493395223
15,tainan,98,120.41633605957031,22.916658041825645
15,tainan,99,120.40878295898438,22.912230818739605
15,tainan,100,120.39642333984375,22.92298239536284
15,tainan,101,120.38612365722656,22.91982025549027
15,tainan,102,120.3717041015625,22.912230818739605
15,tainan,103,120.36895751953125,22.905273461757176
15,tainan,104,120.35316467285156,22.88819479950768
15,tainan,105,120.33256530761719,22.888827380892348
15,tainan,106,120.32295227050781,22.9008458668988
15,tainan,107,120.31883239746094,22.89578558150355
15,tainan,108,120.27557373046875,22.906538462308486
15,tainan,109,120.27763366699219,22.895153032556728
15,tainan,110,120.25772094726562,22.902743425252357
15,tainan,111,120.25909423828125,22.894520480660702
15,tainan,112,120.24192810058594,22.902110908751055
15,tainan,113,120.23094177246094,22.90717095815864
15,tainan,114,120.23094177246094,22.916658041825645
15,tainan,115,120.22064208984375,22.909700912054486
15,tainan,116,120.20553588867188,22.914760678209998
15,tainan,117,120.19180297851562,22.92045268936839
15,tainan,118,120.17601013183594,22.91096587129864
15,tainan,119,120.17463684082031,22.9337331188586
15,tainan,120,120.16227722167969,22.966612385708647
15,tainan,121,120.13824462890625,22.99948365856307
15,tainan,122,120.10185241699219,23.024131861805987
15,tainan,123,120.06271362304688,23.044352663791813
15,tainan,124,120.03799438476562,23.054461926693815
15,tainan,125,120.03524780273438,23.101838973851994
15,tainan,126,120.06477355957031,23.147936590271488
15,tainan,127,120.069580078125,23.187075543565857
15,tainan,128,120.09429931640625,23.25964166637783
15,tainan,129,120.0970458984375,23.29244121684364
15,tainan,130,120.10734558105469,23.302531760763703
15,tainan,131,120.11764526367188,23.32271055225167
15,tainan,132,120.11558532714844,23.33910356468736
