Index,Identifier,Order,Longitude,Latitude
13,pingtung,1,120.42251586914062,22.478299425162852
13,pingtung,2,120.42388916015625,22.511288307975722
13,pingtung,3,120.43212890625,22.546805995528228
13,pingtung,4,120.44998168945312,22.579778522819318
13,pingtung,5,120.44036865234375,22.608939952085887
13,pingtung,6,120.43350219726562,22.633025167746787
13,pingtung,7,120.443115234375,22.692586244730677
13,pingtung,8,120.45822143554688,22.72299043351299
13,pingtung,9,120.45272827148438,22.758453448852343
13,pingtung,10,120.47470092773438,22.840742796844843
13,pingtung,11,120.48843383789062,22.835680272095825
13,pingtung,12,120.498046875,22.829351851270825
13,pingtung,13,120.51864624023438,22.83061755897877
13,pingtung,14,120.54611206054688,22.82808613179242
13,pingtung,15,120.61134338378906,22.876807830448882
13,pingtung,16,120.62370300292969,22.87554255271031
13,pingtung,17,120.64430236816406,22.88439924928305
13,pingtung,18,120.64910888671875,22.876807830448882
13,pingtung,19,120.6573486328125,22.881868823503083
13,pingtung,20,120.66078186035156,22.86162371962419
13,pingtung,21,120.66902160644531,22.857827426757016
13,pingtung,22,120.67726135253906,22.85592924055871
13,pingtung,23,120.6793212890625,22.86162371962419
13,pingtung,24,120.68962097167969,22.864154522619437
13,pingtung,25,120.70335388183594,22.879338350557013
13,pingtung,26,120.7177734375,22.881868823503083
13,pingtung,27,120.728759765625,22.878073096397948
13,pingtung,28,120.74111938476562,22.873011961866705
13,pingtung,29,120.750732421875,22.86605259393196
13,pingtung,30,120.7613754272461,22.858460149598937
13,pingtung,31,120.76549530029297,22.84865261458395
13,pingtung,32,120.77545166015625,22.837262331316264
13,pingtung,33,120.78094482421875,22.83504744325691
13,pingtung,34,120.78678131103516,22.840109991553714
13,pingtung,35,120.79296112060547,22.841059198386517
13,pingtung,36,120.79193115234375,22.84770346074537
13,pingtung,37,120.79330444335938,22.85244916368374
13,pingtung,38,120.80120086669922,22.85150003634741
13,pingtung,39,120.81356048583984,22.858143788546172
13,pingtung,40,120.81527709960938,22.86162371962419
13,pingtung,41,120.81974029541016,22.861940072576303
13,pingtung,42,120.82317352294922,22.86541990644066
13,pingtung,43,120.82592010498047,22.86668527847696
13,pingtung,44,120.82969665527344,22.86605259393196
13,pingtung,45,120.8331298828125,22.86636893657275
13,pingtung,46,120.83621978759766,22.864787216003133
13,pingtung,47,120.84136962890625,22.860674656349122
13,pingtung,48,120.84171295166016,22.857511064231513
13,pingtung,49,120.84342956542969,22.853714656491544
13,pingtung,50,120.84823608398438,22.851183659096204
13,pingtung,51,120.849609375,22.85403102785286
13,pingtung,52,120.85269927978516,22.857194700969636
13,pingtung,53,120.85647583007812,22.854980137519117
13,pingtung,54,120.85990905761719,22.85150003634741
13,pingtung,55,120.8609390258789,22.847387074660283
13,pingtung,56,120.86540222167969,22.84264119505547
13,pingtung,57,120.86368560791016,22.83916077809759
13,pingtung,58,120.8664321899414,22.83504744325691
13,pingtung,59,120.86231231689453,22.827769700083735
13,pingtung,60,120.86334228515625,22.825554657526244
13,pingtung,61,120.8664321899414,22.823023136184315
13,pingtung,62,120.86814880371094,22.817643497045136
