Index,Identifier,Order,Longitude,Latitude
3,hsinchu,1,120.94505310058594,24.744960519350162
3,hsinchu,2,120.93612670898438,24.712529210328697
3,hsinchu,3,120.94367980957031,24.70691524106633
3,hsinchu,4,120.94917297363281,24.712529210328697
3,hsinchu,5,120.95466613769531,24.70566765796889
3,hsinchu,6,120.96771240234375,24.712529210328697
3,hsinchu,7,120.97663879394531,24.71003414412785
3,hsinchu,8,120.97389221191406,24.696310386394014
3,hsinchu,9,120.9649658203125,24.686328522055177
3,hsinchu,10,120.96839904785156,24.681961205014595
3,hsinchu,11,120.97389221191406,24.685080732799115
3,hsinchu,12,120.97663879394531,24.675721915280175
3,hsinchu,13,120.98831176757812,24.66137036429467
3,hsinchu,14,120.99517822265625,24.6563781335108
3,hsinchu,15,121.00822448730469,24.65513004461458
3,hsinchu,16,121.00959777832031,24.64140024323405
3,hsinchu,17,121.02333068847656,24.64077612548559
3,hsinchu,18,121.03363037109375,24.630165646687157
3,hsinchu,19,121.05079650878906,24.616433101484976
3,hsinchu,20,121.06109619140625,24.623299562653035
3,hsinchu,21,121.07551574707031,24.612687600100244
3,hsinchu,22,121.08444213867188,24.590836606832426
3,hsinchu,23,121.07070922851562,24.56710835257599
3,hsinchu,24,121.05560302734375,24.558365231396188
3,hsinchu,25,121.07894897460938,24.5421263888993
3,hsinchu,26,121.07894897460938,24.5271348225978
3,hsinchu,27,121.06796264648438,24.520887808270366
3,hsinchu,28,121.07276916503906,24.49839598436253
3,hsinchu,29,121.08375549316406,24.502144901210876
3,hsinchu,30,121.09542846679688,24.49589664436146
3,hsinchu,31,121.11122131347656,24.505268913185933
3,hsinchu,32,121.12495422363281,24.510891939075947
3,hsinchu,33,121.13319396972656,24.50714328310284
3,hsinchu,34,121.14486694335938,24.51276622512897
3,hsinchu,35,121.168212890625,24.501520089499365
3,hsinchu,36,121.17919921875,24.507768066863434
3,hsinchu,37,121.19430541992188,24.50714328310284
3,hsinchu,38,121.20941162109375,24.513390980933874
3,hsinchu,39,121.21627807617188,24.515889973088104
3,hsinchu,40,121.22383117675781,24.50276970981697
3,hsinchu,41,121.21833801269531,24.495271801598953
3,hsinchu,42,121.24580383300781,24.473400349324063
3,hsinchu,43,121.24992370605469,24.465275698869394
3,hsinchu,44,121.26022338867188,24.46027565340249
3,hsinchu,45,121.2615966796875,24.42902087329462
3,hsinchu,46,121.28150939941406,24.42902087329462
3,hsinchu,47,121.30760192871094,24.434022158855495
3,hsinchu,48,121.32270812988281,24.450900033171497
3,hsinchu,49,121.34811401367188,24.485273895189685
3,hsinchu,50,121.36390686035156,24.491522679825767
