Identifier,Order,Longitude,Latitude
taoyuan,53,121.19464874267578,24.817900025374463
taoyuan,54,121.20357513427734,24.814783829601804
taoyuan,55,121.20735168457031,24.806681353851967
taoyuan,56,121.21833801269531,24.811667555461852
taoyuan,57,121.22108459472656,24.798578348466542
taoyuan,58,121.24305725097656,24.807304640022597
taoyuan,59,121.24923706054688,24.794838321227864
taoyuan,60,121.2619400024414,24.79172154570878
taoyuan,61,121.25850677490234,24.785176062216454
taoyuan,62,121.27189636230469,24.774577880691947
taoyuan,63,121.3055419921875,24.75743184789497
taoyuan,64,121.29901885986328,24.73279976927202
taoyuan,65,121.30794525146484,24.719390384544194
taoyuan,66,121.29901885986328,24.694126921891304
taoyuan,67,121.31584167480469,24.696310386394014
taoyuan,68,121.3275146484375,24.694126921891304
taoyuan,69,121.34021759033203,24.678841599172525
taoyuan,70,121.34021759033203,24.664802407116415
taoyuan,71,121.35360717773438,24.666362395374456
taoyuan,72,121.35223388671875,24.642960523961595
taoyuan,73,121.36253356933594,24.63172606772706
taoyuan,74,121.35944366455078,24.614248239309617
taoyuan,75,121.37042999267578,24.597080137096412
taoyuan,76,121.39068603515625,24.58677814518159
taoyuan,77,121.40510559082031,24.591460973871726
taoyuan,78,121.41471862792969,24.602386892957355
taoyuan,79,121.42810821533203,24.605508408928237
taoyuan,80,121.44287109375,24.635783071238766
taoyuan,81,121.45214080810547,24.65138570305278
taoyuan,82,121.44527435302734,24.65669015378492
taoyuan,83,121.46003723144531,24.672290172859217
taoyuan,84,121.47926330566406,24.67353809011953
taoyuan,85,121.47342681884766,24.69599846523629
taoyuan,86,121.44973754882812,24.70753902792815
taoyuan,87,121.43463134765625,24.73030510944986
taoyuan,88,121.42433166503906,24.763978794323194
taoyuan,89,121.43600463867188,24.775824772546947
taoyuan,90,121.45214080810547,24.78985144280632
taoyuan,91,121.44527435302734,24.79078649778158
taoyuan,92,121.43840789794922,24.79546166693341
taoyuan,93,121.4370346069336,24.81229081655887
taoyuan,94,121.4263916015625,24.814783829601804
taoyuan,95,121.42364501953125,24.824755380185703
taoyuan,96,121.41712188720703,24.826313362459228
taoyuan,97,121.4154052734375,24.836283984878214
taoyuan,98,121.39995574951172,24.843138322006883
taoyuan,99,121.38553619384766,24.841892107126277
taoyuan,100,121.38381958007812,24.83690712211998
taoyuan,101,121.37420654296875,24.834102979830956
taoyuan,102,121.35978698730469,24.83846495150099
taoyuan,103,121.35326385498047,24.845007620797666
taoyuan,104,121.34674072265625,24.845942259604115
taoyuan,105,121.3388442993164,24.843761424741214
taoyuan,106,121.33541107177734,24.846876891350952
taoyuan,107,121.33953094482422,24.849057671305268
taoyuan,108,121.35189056396484,24.8496807442321
taoyuan,109,121.35704040527344,24.8531075892375
taoyuan,110,121.35189056396484,24.860584012446605
taoyuan,111,121.34708404541016,24.861830039038882
taoyuan,112,121.34536743164062,24.868059983647054
taoyuan,113,121.35395050048828,24.873355189711855
taoyuan,114,121.3494873046875,24.879273092712893
taoyuan,115,121.34502410888672,24.879896013383163
taoyuan,116,121.34296417236328,24.887370816432064
taoyuan,117,121.34090423583984,24.892976621858605
taoyuan,118,121.33506774902344,24.891730909311576
taoyuan,119,121.3330078125,24.89858217278681
taoyuan,120,121.32614135742188,24.894845167114333
taoyuan,121,121.31961822509766,24.902319065330182
taoyuan,122,121.32682800292969,24.907924192000937
taoyuan,123,121.31893157958984,24.91757686884615
taoyuan,124,121.3278579711914,24.924426697379943
taoyuan,125,121.34124755859375,24.928162807105863
taoyuan,126,121.33094787597656,24.93096481509525
taoyuan,127,121.32270812988281,24.928474144472215
taoyuan,128,121.31721496582031,24.936257323061316
taoyuan,129,121.3165283203125,24.94030438167143
taoyuan,130,121.3326644897461,24.944973899499306
taoyuan,131,121.32820129394531,24.949331956440503
taoyuan,132,121.3275146484375,24.971431156365593
taoyuan,133,121.3223648071289,24.972364838003802
taoyuan,134,121.33026123046875,24.978900411054305
taoyuan,135,121.34330749511719,24.98201246664255
taoyuan,136,121.34777069091797,24.979522828471996
taoyuan,137,121.35292053222656,24.980767653857445
taoyuan,138,121.35807037353516,24.977033139902012
taoyuan,139,121.36116027832031,24.979522828471996
taoyuan,140,121.37008666992188,24.97672192528723
taoyuan,141,121.387939453125,24.98636921215622
taoyuan,142,121.38313293457031,24.988858711709298
taoyuan,143,121.38381958007812,24.996015742094006
taoyuan,144,121.387939453125,24.99632690787427
taoyuan,145,121.39171600341797,24.99352638748893
taoyuan,146,121.39617919921875,24.99445990137464
taoyuan,147,121.39823913574219,24.99788272495736
taoyuan,148,121.40338897705078,24.999438522342533
taoyuan,149,121.39720916748047,25.009706290997325
taoyuan,150,121.39102935791016,25.01250644258282
taoyuan,151,121.3937759399414,25.017173220003865
taoyuan,152,121.41437530517578,25.017484332192012
taoyuan,153,121.41231536865234,25.02090651422749
taoyuan,154,121.40579223632812,25.023084216760374
taoyuan,155,121.3985824584961,25.030550332108618
taoyuan,156,121.40064239501953,25.036771747888704
taoyuan,157,121.3934326171875,25.04143760266369
taoyuan,158,121.38999938964844,25.041126551200858
taoyuan,159,121.3934326171875,25.044237030326897
taoyuan,160,121.40064239501953,25.043614940813328
taoyuan,161,121.39755249023438,25.04859156855236
taoyuan,162,121.3937759399414,25.047969501131583
taoyuan,163,121.3930892944336,25.05076877966861
taoyuan,164,121.40029907226562,25.049835693924898
taoyuan,165,121.39171600341797,25.054501051619468
taoyuan,166,121.38656616210938,25.052323906792036
taoyuan,167,121.38999938964844,25.062587250954792
taoyuan,168,121.37077331542969,25.06600817465195
taoyuan,169,121.35669708251953,25.06694113726331
taoyuan,170,121.34674072265625,25.069739982463165
taoyuan,171,121.35223388671875,25.07471554934529
taoyuan,172,121.34880065917969,25.076270372538804
taoyuan,173,121.34639739990234,25.073471676576066
taoyuan,174,121.34090423583984,25.073782645952882
taoyuan,175,121.34124755859375,25.07689229628823
taoyuan,176,121.34639739990234,25.07689229628823
taoyuan,177,121.34742736816406,25.080623772444838
taoyuan,178,121.34330749511719,25.080623772444838
taoyuan,179,121.35017395019531,25.081867572556707
taoyuan,180,121.343994140625,25.0840441923429
taoyuan,181,121.3388442993164,25.0840441923429
