Index,Identifier,Order,Longitude,Latitude
0,chiayi,151,120.49736022949219,23.392051770197668
0,chiayi,152,120.49186706542969,23.397093353556347
0,chiayi,153,120.47950744628906,23.387009994933123
0,chiayi,154,120.47195434570312,23.397093353556347
0,chiayi,155,120.45547485351562,23.40591566256524
0,chiayi,156,120.43968200683594,23.41347717373907
0,chiayi,157,120.43075561523438,23.4084362142934
0,chiayi,158,120.41908264160156,23.403395062838825
0,chiayi,159,120.41633605957031,23.41158683645
0,chiayi,160,120.41118621826172,23.410641657678845
0,chiayi,161,120.40775299072266,23.41379222732839
0,chiayi,162,120.40397644042969,23.40969647215689
0,chiayi,163,120.38509368896484,23.404025217270046
0,chiayi,164,120.3555679321289,23.400559330778595
0,chiayi,165,120.34664154052734,23.401504581547528
0,chiayi,166,120.3335952758789,23.38574952113543
0,chiayi,167,120.32157897949219,23.382913411246943
0,chiayi,168,120.31745910644531,23.388585570316266
0,chiayi,169,120.311279296875,23.386379759533256
0,chiayi,170,120.31059265136719,23.377241009369623
0,chiayi,171,120.30784606933594,23.37377442204459
0,chiayi,172,120.29720306396484,23.37629558545358
0,chiayi,173,120.29239654541016,23.375350154794333
0,chiayi,174,120.28484344482422,23.366210644147383
0,chiayi,175,120.2834701538086,23.356124935868767
0,chiayi,176,120.28518676757812,23.351712197384956
0,chiayi,177,120.28072357177734,23.347614523120424
0,chiayi,178,120.27557373046875,23.34982097882942
0,chiayi,179,120.2731704711914,23.35297299478263
0,chiayi,180,120.267333984375,23.353918584969865
0,chiayi,181,120.26081085205078,23.346353674818683
0,chiayi,182,120.26012420654297,23.343831942287345
0,chiayi,183,120.267333984375,23.344777597600153
0,chiayi,184,120.26664733886719,23.340364481845015
0,chiayi,185,120.2560043334961,23.330592060722395
0,chiayi,186,120.245361328125,23.32617847357621
0,chiayi,187,120.23815155029297,23.32617847357621
0,chiayi,188,120.22991180419922,23.31419799806351
0,chiayi,189,120.2230453491211,23.29843256958906
0,chiayi,190,120.21171569824219,23.290549154672572
0,chiayi,191,120.2017593383789,23.293702576680868
0,chiayi,192,120.18871307373047,23.30127048462441
0,chiayi,193,120.1852798461914,23.29654059260213
0,chiayi,194,120.18905639648438,23.29181053244191
0,chiayi,195,120.18768310546875,23.28960311350066
0,chiayi,196,120.179443359375,23.29181053244191
0,chiayi,197,120.17601013183594,23.294648588713123
0,chiayi,198,120.17086029052734,23.304738965231216
0,chiayi,199,120.16227722167969,23.311360358863357
0,chiayi,200,120.15609741210938,23.311045061880577
0,chiayi,201,120.14820098876953,23.314828576327763
0,chiayi,202,120.14820098876953,23.320503646107042
0,chiayi,203,120.1351547241211,23.329331050784933
0,chiayi,204,120.12279510498047,23.33752740140295
0,chiayi,205,120.11730194091797,23.3416253870289
0,chiayi,206,120.12760162353516,23.3592768020801
0,chiayi,207,120.13240814208984,23.371568364729498
0,chiayi,208,120.13206481933594,23.38417391202513
0,chiayi,209,120.15043258666992,23.384804157917614
0,chiayi,210,120.15180587768555,23.39929898592229
0,chiayi,211,120.14991760253906,23.424188574886724
0,chiayi,212,120.14339447021484,23.43269406960534
0,chiayi,213,120.15369415283203,23.447498625345876
0,chiayi,214,120.15815734863281,23.45600261994149
0,chiayi,215,120.14957427978516,23.455687666943387
0,chiayi,216,120.13687133789062,23.447183652068222
0,chiayi,217,120.13172149658203,23.45316801591618
0,chiayi,218,120.14373779296875,23.46041188303517
0,chiayi,219,120.14408111572266,23.467025501562375
0,chiayi,220,120.14579772949219,23.474898424849076
0,chiayi,221,120.15541076660156,23.490957731495815
0,chiayi,222,120.13824462890625,23.48906850281032
0,chiayi,223,120.12622833251953,23.488123878315285
0,chiayi,224,120.1193618774414,23.49316179741009
0,chiayi,225,120.11884689331055,23.515672645214124
0,chiayi,226,120.12142181396484,23.519607713047623
0,chiayi,227,120.12519836425781,23.520394712500536
0,chiayi,228,120.14236450195312,23.517561492452085
0,chiayi,229,120.14339447021484,23.518978110097855
